863,2006
864,1999
865,2011
866,2013
867,2010
868,2009
869,2014
870,2018
871,2016
872,2016
873,2034
874,2039
875,2025
876,2015
877,2029
878,2057
879,2064
880,2054
881,2062
882,2062
883,2059
884,2064
885,2064
886,2063
887,2063
888,2061
889,2065
890,2065
891,2060
892,2067
893,2066
894,2064
895,2068
896,2064
897,2073
898,2076
899,2065
900,2084
901,2071
902,2111
903,2104
904,2104
905,2108
906,2110
907,2111
908,2109
909,2118
910,2112
911,2108
912,2117
913,2117
914,2115
915,2128
916,2120
917,2121
918,2116
919,2130
920,2123
921,2126
922,2132
923,2130
924,2132
925,2125
926,2166
927,2169
928,2171
929,2159
930,2162
931,2165
932,2168
933,2168
934,2175
935,2166
936,2174
937,2170
938,2174
939,2174
940,2177
941,2184
942,2179
943,2182
944,2183
945,2183
946,2182
947,2183
948,2187
949,2180
950,2222
951,2218
952,2218
953,2227
954,2237
955,2222
956,2228
957,2218
958,2232
959,2224
960,2231
961,2276
962,2235
963,2233
964,2238
965,2227
966,2235
967,2228
968,2236
969,2228
970,2230
971,2242
972,2237
973,2243
974,2281
975,2281
976,2281
977,2278
978,2271
979,2286
980,2281
981,2282
982,2284
983,2280
984,2279
985,2287
986,2295
987,2292
988,2281
989,2286
990,2294
991,2296
992,2291
993,2289
994,2297
995,2296
996,2297
997,2303
998,2333
999,2328
1000,2332
1001,2332
1002,2333
1003,2334
1004,2334
1005,2335
1006,2334
1007,2335
1008,2487
1009,2342
1010,2341
1011,2356
1012,2341
1013,2343
1014,2351
1015,2347
1016,2361
1017,2343
1018,2349
1019,2347
1020,2343
1021,2350
1022,2384
1023,2387
1024,2388
1025,2393
1026,2392
1027,2385
1028,2395
1029,2394
1030,2388
1031,2397
1032,2392
1033,2388
1034,2393
1035,2401
1036,2401
1037,2400
1038,2400
1039,2409
1040,2398
1041,2402
1042,2397
1043,2413
1044,2412
1045,2402
1046,2442
1047,2441
1048,2440
1049,2442
1050,2443
1051,2442
1052,2447
1053,2446
1054,2436
1055,2451
1056,2447
1057,2451
1058,2453
1059,2451
1060,2460
1061,2453
1062,2452
1063,2453
1064,2455
1065,2461
1066,2459
1067,2466
1068,2460
1069,2456
1070,2492
1071,2496
1072,2504
1073,2492
1074,2497
1075,2498
1076,2500
1077,2503
1078,2497
1079,2509
1080,2504
1081,2505
1082,2517
1083,2512
1084,2510
1085,2516
1086,2502
1087,2508
1088,2513
1089,2511
1090,2548
1091,2520
1092,2518
1093,2512
1094,2543
1095,2549
1096,2549
1097,2560
1098,2552
1099,2553
1100,2555
1101,2560
1102,2558
1103,2562
1104,2567
1105,2568
1106,2557
1107,2560
1108,2566
1109,2567
1110,2566
1111,2564
1112,2564
1113,2566
1114,2566
1115,2569
1116,2573
1117,2567
1118,2609
1119,2601
1120,2602
1121,2608
1122,2609
1123,2610
1124,2605
1125,2606
1126,2615
1127,2611
1128,2610
1129,2625
1130,2615
1131,2617
1132,2625
1133,2618
1134,2623
1135,2622
1136,2712
1137,2612
1138,2624
1139,2630
1140,2622
1141,2627
1142,2662
1143,2661
1144,2659
1145,2657
1146,2657
1147,2661
1148,2664
1149,2661
1150,2666
1151,2666
1152,2664
1153,2666
1154,2672
1155,2671
1156,2674
1157,2671
1158,2680
1159,2669
1160,2685
1161,2683
1162,2671
1163,2674
1164,2681
1165,2676
1166,2713
1167,2726
1168,2713
1169,2710
1170,2713
1171,2728
1172,2720
1173,2733
1174,2731
1175,2724
1176,2722
1177,2726
1178,2727
1179,2716
1180,2724
1181,2999
1182,2728
1183,2738
1184,2730
1185,2728
1186,2727
1187,2739
1188,2737
1189,2739
1190,2768
1191,2777
1192,2775
1193,2765
1194,2779
1195,2779
1196,2768
1197,2775
1198,2786
1199,2774
1200,2782
1201,2776
1202,2777
1203,2777
1204,2785
1205,2785
1206,2785
1207,2784
1208,2792
1209,2792
1210,2786
1211,2786
1212,2797
1213,2790
1214,2830
1215,2820
1216,2824
1217,2826
1218,2831
1219,2831
1220,2829
1221,2830
1222,2835
1223,2834
1224,2824
1225,2832
1226,2834
1227,2833
1228,2840
1229,2844
1230,2846
1231,2841
1232,2853
1233,2845
1234,2840
1235,2842
1236,2859
1237,2858
1238,2876
1239,2894
1240,2885
1241,2889
1242,2880
1243,2885
1244,2895
1245,2897
1246,2878
1247,2883
1248,2882
1249,2890
1250,2884
1251,2890
1252,2892
1253,2895
1254,2886
1255,3007
1256,2898
1257,2900
1258,2895
1259,2900
1260,2896
1261,2913
1262,2943
1263,2933
1264,2931
1265,2934
1266,2942
1267,2944
1268,2932
1269,2938
1270,2943
1271,2943
1272,2944
1273,2946
1274,2939
1275,2947
1276,2951
1277,2957
1278,2957
1279,2944
1280,2947
1281,2955
1282,2955
1283,2950
1284,2954
1285,2955
1286,2988
1287,2996
1288,2990
1289,3262
1290,2993
1291,2990
1292,2999
1293,3006
1294,3000
1295,3004
1296,3002
1297,3008
1298,3003
1299,3000
1300,3013
1301,3008
1302,3010
1303,3008
1304,3009
1305,3008
1306,3007
1307,3017
1308,3010
1309,3012
1310,3074
1311,3042
1312,3059
1313,3052
1314,3048
1315,3047
1316,3055
1317,3059
1318,3055
1319,3056
1320,3053
1321,3061
1322,3062
1323,3053
1324,3049
1325,3067
1326,3060
1327,3054
1328,3068
1329,3070
1330,3067
1331,3381
1332,3067
1333,3067
1334,3092
1335,3104
1336,3101
1337,3088
1338,3105
1339,3103
1340,3108
1341,3102
1342,3105
1343,3105
1344,3109
1345,3108
1346,3106
1347,3121
1348,3128
1349,3111
1350,3122
1351,3122
1352,3113
1353,3119
1354,3131
1355,3113
1356,3121
1357,3111
1358,3145
1359,3145
1360,3152
1361,3162
1362,3166
1363,3159
1364,3160
1365,3161
1366,3153
1367,3169
1368,3171
1369,3162
1370,3164
1371,3161
1372,3177
1373,3166
1374,3173
1375,3167
1376,3170
1377,3175
1378,3173
1379,3168
1380,3177
1381,3183
1382,3206
1383,3207
1384,3206
1385,3215
1386,3209
1387,3207
1388,3213
1389,3221
1390,3210
1391,3212
1392,3216
1393,3218
1394,3216
1395,3222
1396,3226
1397,3223
1398,3222
1399,3225
1400,3232
1401,3230
1402,3224
1403,3226
1404,3227
1405,3239
1406,3263
1407,3299
1408,3264
1409,3267
1410,3263
1411,3271
1412,3274
1413,3262
1414,3600
1415,3266
1416,3279
1417,3272
1418,3272
1419,3275
1420,3276
1421,3276
1422,3276
1423,3288
1424,3283
1425,3282
1426,3287
1427,3286
1428,3294
1429,3287
1430,3326
1431,3326
1432,3322
1433,3317
1434,3316
1435,3617
1436,3322
1437,3334
1438,3320
1439,3329
1440,3342
1441,3333
1442,3659
1443,3332
1444,3343
1445,5533
1446,3326
1447,3337
1448,3351
1449,3337
1450,3331
1451,3337
1452,3345
1453,3326
1454,3377
1455,3382
1456,3374
1457,3391
1458,3380
1459,3371
1460,3379
1461,3374
1462,3384
1463,3381
1464,3382
1465,3380
1466,3381
1467,3388
1468,3390
1469,3398
1470,3382
1471,3388
1472,3387
1473,3390
1474,3400
1475,3406
1476,3390
1477,3397
1478,3428
1479,3429
1480,3428
1481,3428
1482,3430
1483,3426
1484,3442
1485,3449
1486,3443
1487,3444
1488,3435
1489,3438
1490,3446
1491,3443
1492,3433
1493,3445
1494,3444
1495,3456
1496,3447
1497,3445
1498,3470
1499,3448
1500,3443
1501,3454
1502,3477
1503,3484
1504,3484
1505,3482
1506,3481
1507,3488
1508,3491
1509,3488
1510,3489
1511,3495
1512,3489
1513,3494
1514,3498
1515,3496
1516,3500
1517,3497
1518,3492
1519,3498
1520,3513
1521,3506
1522,3509
1523,3505
1524,3510
1525,3505
1526,3546
1527,3548
1528,3545
1529,3550
1530,3541
1531,3543
1532,3556
1533,3547
1534,3548
1535,3541
1536,3553
1537,3542
1538,3557
1539,3551
1540,3554
1541,3560
1542,3561
1543,3556
1544,3563
1545,3558
1546,3567
1547,3563
1548,3561
1549,3583
1550,3602
1551,3594
1552,3592
1553,3602
1554,3603
1555,3597
1556,3597
1557,3595
1558,3605
1559,3599
1560,3608
1561,3603
1562,3605
1563,3606
1564,3612
1565,3616
1566,3612
1567,3622
1568,3607
1569,3614
1570,3612
1571,3623
1572,3616
1573,3615
1574,3657
1575,3645
1576,3661
1577,3649
1578,3655
1579,3650
1580,3662
1581,3657
1582,3654
1583,3646
1584,3653
1585,3655
1586,3658
1587,3651
1588,3674
1589,3658
1590,3664
1591,3774
1592,3662
1593,3658
1594,3677
1595,3675
1596,3673
1597,3664
1598,3702
1599,3712
1600,3705
1601,3701
1602,3701
1603,3728
1604,3705
1605,3700
1606,3714
1607,3710
1608,3712
1609,3724
1610,3721
1611,3723
1612,3723
1613,3720
1614,3716
1615,3715
1616,3720
1617,3729
1618,3730
1619,3734
1620,3733
1621,3725
1622,3762
1623,3760
1624,3758
1625,3765
1626,3761
1627,3765
1628,3768
1629,3765
1630,3767
1631,3760
1632,3769
1633,3770
1634,3775
1635,3780
1636,3776
1637,3782
1638,3781
1639,3782
1640,3778
1641,3791
1642,3784
1643,3782
1644,3786
1645,3774
1646,3828
1647,3821
1648,3809
1649,3810
1650,3822
1651,3823
1652,3827
1653,3822
1654,3825
1655,3813
1656,3820
1657,3817
1658,3838
1659,3822
1660,3836
1661,3820
1662,3827
1663,3823
1664,3835
1665,3837
1666,3836
1667,3841
1668,3835
1669,3842
1670,3860
1671,3881
1672,3870
1673,3877
1674,3877
1675,3877
1676,3871
1677,3896
1678,3866
1679,3874
1680,3873
1681,3896
1682,3879
1683,4048
1684,3882
1685,3876
1686,3883
1687,3883
1688,3873
1689,3882
1690,3888
1691,3898
1692,3879
1693,3886
1694,3936
1695,3926
1696,3921
1697,3928
1698,3926
1699,3927
1700,3937
1701,3927
1702,3928
1703,3931
1704,3929
1705,3930
1706,3931
1707,3939
1708,3936
1709,3938
1710,3945
1711,3944
1712,3939
1713,3944
1714,3947
1715,3944
1716,3939
1717,3943
1718,3981
1719,3983
1720,3975
1721,3976
1722,3981
1723,3985
1724,3990
1725,3977
1726,3985
1727,3985
1728,3982
1729,3993
1730,3986
1731,3990
1732,3998
1733,3997
1734,4011
1735,3991
1736,3996
1737,4001
1738,3995
1739,4008
1740,3996
1741,4004
1742,4038
1743,4034
1744,4036
1745,4041
1746,4047
1747,4041
1748,4086
1749,4049
1750,4049
1751,4040
1752,4044
1753,4044
1754,4053
1755,4046
1756,4053
1757,4051
1758,4053
1759,4064
1760,4041
1761,4044
1762,4052
1763,4096
1764,4053
1765,4064
1766,4082
1767,4093
1768,4085
1769,4096
1770,4099
1771,4093
1772,4094
1773,4085
1774,4094
1775,4093
1776,4107
1777,4091
1778,4112
1779,4098
1780,4113
1781,4104
1782,4111
1783,4101
1784,4110
1785,4106
1786,4108
1787,4107
1788,4117
1789,4115
1790,4424
1791,4169
1792,4152
1793,4145
1794,4154
1795,4153
1796,4147
1797,4142
1798,4149
1799,4152
1800,4170
1801,4153
1802,4156
1803,4165
1804,4158
1805,4164
1806,4158
1807,4171
1808,4273
1809,4161
1810,4162
1811,4167
1812,4476
1813,4461
1814,4189
1815,4204
1816,4215
1817,4205
1818,4211
1819,4196
1820,4213
1821,4210
1822,4199
1823,4219
1824,4201
1825,4214
1826,4216
1827,4209
1828,4212
1829,4213
1830,4210
1831,4214
1832,4221
1833,4210
1834,4208
1835,4223
1836,4222
1837,4226
1838,4254
1839,4246
1840,4252
1841,4256
1842,4255
1843,4259
1844,4249
1845,4263
1846,4275
1847,4269
1848,4268
1849,4260
1850,4272
1851,4272
1852,4261
1853,4271
1854,4272
1855,4281
1856,4277
1857,4276
1858,4269
1859,4268
1860,4279
1861,4286
1862,4299
1863,4317
1864,4308
1865,4310
1866,4309
1867,4317
1868,4306
1869,4319
1870,4328
1871,4314
1872,4316
1873,4325
1874,4323
1875,4319
1876,4313
1877,4322
1878,4332
1879,4327
1880,4325
1881,4325
1882,4328
1883,4331
1884,4343
1885,4329
1886,4358
1887,4361
1888,4367
1889,4365
1890,4377
1891,4364
1892,4380
1893,4365
1894,4362
1895,4368
1896,4376
1897,4376
1898,4375
1899,4368
1900,4378
1901,4383
1902,4386
1903,4370
1904,4378
1905,4380
1906,4389
1907,4385
1908,4383
1909,4391
1910,4422
1911,4412
1912,4413
1913,4419
1914,4424
1915,4423
1916,4447
1917,4431
1918,4432
1919,4428
1920,4423
1921,4429
1922,4455
1923,4431
1924,4437
1925,4431
1926,4434
1927,4439
1928,4439
1929,4439
1930,4432
1931,4461
1932,4446
1933,4440
1934,4478
1935,4476
1936,4488
1937,4472
1938,4473
1939,4484
1940,4489
1941,4476
1942,4484
1943,4485
1944,4487
1945,4481
1946,4489
1947,4490
1948,4478
1949,4483
1950,4481
1951,4513
1952,4491
1953,4499
1954,4499
1955,4500
1956,4499
1957,4501
1958,4531
1959,4520
1960,4542
1961,4516
1962,4541
1963,4538
1964,4532
1965,4546
1966,4536
1967,4543
1968,4536
1969,4545
1970,4552
1971,4535
1972,4544
1973,4545
1974,4546
1975,4561
1976,4555
1977,4555
1978,4556
1979,4546
1980,4552
1981,4545
1982,4583
1983,4595
1984,4574
1985,4580
1986,4582
1987,4575
1988,4598
1989,4587
1990,4587
1991,4588
1992,4589
1993,4597
1994,4588
1995,4591
1996,4611
1997,4603
1998,4603
1999,4599
2000,4600
2001,4599
2002,4604
2003,4600
2004,4599
2005,4607
2006,4633
2007,4644
2008,4642
2009,4645
2010,4650
2011,4650
2012,4648
2013,4631
2014,4659
2015,4637
2016,4650
2017,4639
2018,4646
2019,4654
2020,4653
2021,4658
2022,4669
2023,4651
2024,4654
2025,4665
2026,4667
2027,4657
2028,4667
2029,4671
2030,4694
2031,4693
2032,4689
2033,4687
2034,4701
2035,4708
2036,4711
2037,4693
2038,4703
2039,4705
2040,4707
2041,4720
2042,4716
2043,4711
2044,4713
2045,4698
2046,4875
2047,4855
2048,4858
2049,4864
2050,4863
2051,4869
2052,4874
2053,4874
2054,4877
2055,4878
2056,4884
2057,4868
2058,4872
2059,4856
2060,4881
2061,4874
2062,4863
2063,4886
2064,4860
2065,4876
2066,4893
2067,4897
2068,4888
2069,4887
2070,4918
2071,4916
2072,4910
2073,4903
2074,4919
2075,4929
2076,4938
2077,4921
2078,4927
2079,4924
2080,4929
2081,4931
2082,4920
2083,4930
2084,4925
2085,4927
2086,4943
2087,4949
2088,4939
2089,4938
2090,4938
2091,4932
2092,4929
2093,4953
2094,5097
2095,5480
2096,5088
2097,5090
2098,5103
2099,5100
2100,5092
2101,5095
2102,5095
2103,5102
2104,5099
2105,5096
2106,5090
2107,5097
2108,5103
2109,5094
2110,5160
2111,5144
2112,5166
2113,5118
2114,5127
2115,5129
2116,5153
2117,5169
2118,5151
2119,5155
2120,5140
2121,5129
2122,5151
2123,5157
2124,5180
2125,5151
2126,5153
2127,5149
2128,5155
2129,5154
2130,5158
2131,5186
2132,5174
2133,5167
2134,5196
2135,5181
2136,5206
2137,5177
2138,5191
2139,5194
2140,5191
2141,5221
2142,5309
2143,5317
2144,5313
2145,5316
2146,5320
2147,5317
2148,5330
2149,5309
2150,5315
2151,5319
2152,5315
2153,5315
2154,5327
2155,5325
2156,5336
2157,5324
2158,5384
2159,5355
2160,5379
2161,5373
2162,5368
2163,5389
2164,5365
2165,5361
2166,5384
2167,5383
2168,5384
2169,5388
2170,5378
2171,5384
2172,5388
2173,5371
2174,5441
2175,5434
2176,5419
2177,5433
2178,5440
2179,5407
2180,5400
2181,5430
2182,5460
2183,5458
2184,5448
2185,5450
2186,5443
2187,5441
2188,5437
2189,5422
2190,5541
2191,5531
2192,5533
2193,5532
2194,5530
2195,5541
2196,5539
2197,5543
2198,5534
2199,5534
2200,5540
2201,5548
2202,5533
2203,5524
2204,5546
2205,5553
2206,5583
2207,5594
2208,5576
2209,5610
2210,5594
2211,5642
2212,5612
2213,5608
2214,5598
2215,5584
2216,5611
2217,5584
2218,5581
2219,5592
2220,5589
2221,5603
2222,5646
2223,5662
2224,5653
2225,5648
2226,5644
2227,5643
2228,5656
2229,5642
2230,5658
2231,5662
2232,5637
2233,5675
2234,5647
2235,5644
2236,5662
2237,5663
2238,5770
2239,5772
2240,5781
2241,5781
2242,5782
2243,5773
2244,5777
2245,5771
2246,5777
2247,5761
2248,5749
2249,5769
2250,5777
2251,5787
2252,5776
2253,5782
2254,5835
2255,5828
2256,5819
2257,5819
2258,5816
2259,5810
2260,5826
2261,5843
2262,5833
2263,5815
2264,5829
2265,5818
2266,5830
2267,5831
2268,5830
2269,5834
2270,5871
2271,5855
2272,5869
2273,5889
2274,5871
2275,5882
2276,5897
2277,5893
2278,5893
2279,5889
2280,5872
2281,5885
2282,5883
2283,5897
2284,5860
2285,5909
2286,5991
2287,5996
2288,6010
2289,6007
2290,5993
2291,5998
2292,6013
2293,5992
2294,5998
2295,5989
2296,5991
2297,5997
2298,6010
2299,5994
2300,5996
2301,5997
2302,6025
2303,6049
2304,6034
2305,6065
2306,6042
2307,6041
2308,6025
2309,6056
2310,6063
2311,6033
2312,6038
2313,6049
2314,6044
2315,6050
2316,6033
2317,6050
2318,6088
2319,6072
2320,6093
2321,6107
2322,6080
2323,6067
2324,6130
2325,6095
2326,6091
2327,6101
2328,6108
2329,6098
2330,6141
2331,6104
2332,6114
2333,6109
2334,6207
2335,6225
2336,6198
2337,6218
2338,6203
2339,6208
2340,6215
2341,6208
2342,6221
2343,6227
2344,7584
2345,6234
2346,6215
2347,6213
2348,6229
2349,6217
2350,6275
2351,6244
2352,6251
2353,6252
2354,8017
2355,6280
2356,6265
2357,6264
2358,6263
2359,6312
2360,6281
2361,6288
2362,6282
2363,6272
2364,6266
2365,6267
2366,6307
2367,6320
2368,6325
2369,6312
2370,6356
2371,6337
2372,6335
2373,6343
2374,6322
2375,6348
2376,6339
2377,6354
2378,6329
2379,6355
2380,6333
2381,6346
2382,6452
2383,6437
2384,6434
2385,6463
2386,6442
2387,6440
2388,6441
2389,6435
2390,6438
2391,6452
2392,6442
2393,6448
2394,6462
2395,6438
2396,6455
2397,6470
2398,6481
2399,6508
2400,6523
2401,6476
2402,6496
2403,6477
2404,6530
2405,6480
2406,6509
2407,6493
2408,6487
2409,6505
2410,6523
2411,6529
2412,6512
2413,6500
2414,6547
2415,6566
2416,6555
2417,6531
2418,6564
2419,6539
2420,6559
2421,6557
2422,6550
2423,6564
2424,6556
2425,6549
2426,6551
2427,6564
2428,6570
2429,6566
2430,6649
2431,6654
2432,6647
2433,6667
2434,6688
2435,6669
2436,6662
2437,6679
2438,6678
2439,6664
2440,6687
2441,6670
2442,6671
2443,6673
2444,6692
2445,6665
2446,6728
2447,6722
2448,6719
2449,6698
2450,8588
2451,6731
2452,6750
2453,6734
2454,6707
2455,6703
2456,6739
2457,6719
2458,6746
2459,6733
2460,6737
2461,6722
2462,6774
2463,6786
2464,6787
2465,6795
2466,6748
2467,6777
2468,6761
2469,6764
2470,6811
2471,6785
2472,6768
2473,6790
2474,6775
2475,6759
2476,6786
2477,6783
2478,6885
2479,10721
2480,6899
2481,6897
2482,6909
2483,6889
2484,6879
2485,6879
2486,6884
2487,6866
2488,6918
2489,6898
2490,6886
2491,6907
2492,6907
2493,6886
2494,6927
2495,6942
2496,6955
2497,6933
2498,6948
2499,6929
2500,6971
2501,6932
2502,6961
2503,6971
2504,6963
2505,6964
2506,6968
2507,6953
2508,6947
2509,6979
2510,6977
2511,6987
2512,6978
2513,6982
2514,6997
2515,7014
2516,6989
2517,6995
2518,6988
2519,7025
2520,6986
2521,6999
2522,7020
2523,7009
2524,7009
2525,7032
2526,7116
2527,7122
2528,7138
2529,7112
2530,7102
2531,7131
2532,7115
2533,7104
2534,7080
2535,7111
2536,7114
2537,7111
2538,7201
2539,7129
2540,7141
2541,7130
2542,7153
2543,7181
2544,7170
2545,7155
2546,9585
2547,7176
2548,7185
2549,7179
2550,7155
2551,7185
2552,7187
2553,7167
2554,7175
2555,7203
2556,7157
2557,7181
2558,7211
2559,7253
2560,7218
2561,7214
2562,7249
2563,7219
2564,7247
2565,7228
2566,7239
2567,7230
2568,7259
2569,7224
